log_file,has_sdc,inj_kname,inj_kcount,inj_igid,inj_fault_model,inj_inst_id,inj_destination_id,inj_bit_location,finished,logFileName,Machine,Benchmark,Header,SDC Iteration,#Accumulated Errors,#Iteration Errors,Relative Errors <= 2%,Relative Errors <= 5%,Jaccard,Jaccard > 2%,Jaccard > 5%,Cubic,Square,Line,Single,Random,Cubic Err > 2,Square Err > 2,Line Err > 2,Single Err > 2,Random Err > 2,Cubic Err > 5,Square Err > 5,Line Err > 5,Single Err > 5,Random Err > 5,Max Relative Error,Min Rel Error,Average Rel Err,# zero output,# zeor Gold
2016_09_04_18_47_42_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, rf, 0, 35287761504, 9.21729749368, 0.424554890253, 1,2016_09_04_18_47_42_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.427734375,0.427734375,0.427734375,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1077.076300341687,264.4374154730183,740.8448428164629,0,0
2016_09_04_18_49_20_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, rf, 2, 27664095071, 50.4620005372, 0.00149674436868, 1,2016_09_04_18_49_20_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,220,220,0,0,0.41967329545454546,0.41967329545454546,0.41967329545454546,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3944.152715867542,168.3888616570117,1043.0918897743295,0,0
2016_09_04_18_50_49_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, rf, 2, 37897162238, 5.39907858667, 0.864439626263, 1,2016_09_04_18_50_49_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.39375000000000004,0.39375000000000004,0.39375000000000004,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,663.950018241881,323.2453826880901,477.6958062340407,0,0
2016_09_04_18_52_18_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, rf, 2, 20831554933, 3.08868971315, 0.774880876935, 1,2016_09_04_18_52_18_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.421875,0.421875,0.421875,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1543.0295374052737,649.1088849157388,1029.0624371099877,0,0
2016_09_04_18_53_46_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, rf, 2, 34137394257, 33.3863388746, 0.0585848833593, 1,2016_09_04_18_53_46_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.4375,0.4375,0.4375,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2077.2734605784576,317.2026114825582,990.7700631332765,0,0
2016_09_04_18_59_32_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, rf, 2, 11864281014, 18.7965622567, 0.909895249037, 1,2016_09_04_18_59_32_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.3828125,0.3828125,0.3828125,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1067.9798873185705,234.64277219080208,504.67903954767826,0,0
2016_09_04_19_01_01_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, rf, 2, 3299265440, 10.7237832689, 0.932634073277, 1,2016_09_04_19_01_01_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.36197916666666663,0.36197916666666663,0.36197916666666663,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2331.390813631805,526.6909705011345,1384.2057911267145,0,0
2016_09_04_19_02_50_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, rf, 0, 5449660382, 11.9400395881, 0.505564222669, 1,2016_09_04_19_02_50_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.419921875,0.419921875,0.419921875,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1892.488617748213,574.7555217223579,1143.7078300055082,0,0
2016_09_04_19_04_20_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, rf, 0, 27532187347, 13.1941714467, 0.948136823557, 1,2016_09_04_19_04_20_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.36979166666666663,0.36979166666666663,0.36979166666666663,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2754.0857021992038,710.4069398892707,1859.1707962331693,0,0
2016_09_04_19_05_48_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, rf, 0, 19666031645, 5.01949660627, 0.193617927137, 1,2016_09_04_19_05_48_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.421875,0.421875,0.421875,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,834.242831626507,313.9799747467863,572.2265462769471,0,0
