log_file,has_sdc,inj_kname,inj_kcount,inj_igid,inj_fault_model,inj_inst_id,inj_destination_id,inj_bit_location,finished,logFileName,Machine,Benchmark,Header,SDC Iteration,#Accumulated Errors,#Iteration Errors,Relative Errors <= 2%,Relative Errors <= 5%,Jaccard,Jaccard > 2%,Jaccard > 5%,Cubic,Square,Line,Single,Random,Cubic Err > 2,Square Err > 2,Line Err > 2,Single Err > 2,Random Err > 2,Cubic Err > 5,Square Err > 5,Line Err > 5,Single Err > 5,Random Err > 5,Max Relative Error,Min Rel Error,Average Rel Err,# zero output,# zeor Gold
2016_09_07_03_39_23_cudaHotspot_carol.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, 8, 2, 17523620, 0.434982116681, 0.179256810455, 1,2016_09_07_03_39_23_cudaHotspot_carol.log,carol,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1048576,1048576,0,0,0.4365,nan,nan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,500
2016_09_07_03_39_29_cudaHotspot_carol.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, 8, 2, 160830469, 0.556866599498, 0.449329311211, 1,2016_09_07_03_39_29_cudaHotspot_carol.log,carol,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1,1,0,0,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0
2016_09_07_03_39_32_cudaHotspot_carol.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, 8, 2, 42681883, 0.352583951634, 0.823386793649, 1,2016_09_07_03_39_32_cudaHotspot_carol.log,carol,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1048576,1048576,0,0,0.4363125,nan,nan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,500
2016_09_07_03_39_37_cudaHotspot_carol.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, 8, 2, 102953293, 0.880386266471, 0.868315775443, 1,2016_09_07_03_39_37_cudaHotspot_carol.log,carol,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1048576,1048576,0,0,0.44062500000000004,nan,nan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,500
2016_09_07_03_39_42_cudaHotspot_carol.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, 8, 2, 88756820, 0.273520222954, 0.746642567999, 1,2016_09_07_03_39_42_cudaHotspot_carol.log,carol,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1048576,1048576,0,0,0.4363125,nan,nan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,500
2016_09_07_03_39_48_cudaHotspot_carol.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, 8, 2, 183412743, 0.890564104169, 0.990381892339, 1,2016_09_07_03_39_48_cudaHotspot_carol.log,carol,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1048576,1048576,0,0,0.4363125,nan,nan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,500
2016_09_07_03_39_53_cudaHotspot_carol.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, 8, 2, 65031805, 0.0389069395904, 0.355714108537, 1,2016_09_07_03_39_53_cudaHotspot_carol.log,carol,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1048576,1048576,0,0,0.4363125,nan,nan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,500
2016_09_07_03_39_58_cudaHotspot_carol.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, 8, 2, 179142759, 0.558705938273, 0.811859328598, 1,2016_09_07_03_39_58_cudaHotspot_carol.log,carol,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1,1,1,1,0.1875,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.005005681448443984,0.005005681448443984,0.005005681448443984,0,0
2016_09_07_03_40_08_cudaHotspot_carol.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, 8, 2, 66847348, 0.887988536396, 0.604923289577, 1,2016_09_07_03_40_08_cudaHotspot_carol.log,carol,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1048576,1048576,0,0,0.4363125,nan,nan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,500
2016_09_07_03_40_13_cudaHotspot_carol.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, 8, 2, 59797455, 0.519878591359, 0.0238171885875, 1,2016_09_07_03_40_13_cudaHotspot_carol.log,carol,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1,1,1,1,0.09375,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0050143422441273995,0.0050143422441273995,0.0050143422441273995,0,0
