Timestamp,Machine,Benchmark,Header,SDC,LOGGED_ERRORS,ACC_ERR,ACC_TIME,ERR_OUTOFORDER,ERR_CORRUPTED,ERR_LINK,ERR_SYNC,IT_OOO,IT_CORRUPTED,IT_LINK,IT_SYNC,IT_OOO_CORR,IT_SYNC_CORR,IT_SYNC_OOO,IT_LINK_OOO,IT_LINK_CORR,IT_LINK_SYNC,IT_MULTIPLE,BALANCE_MISMATCHES,Logname
Tue Sep 13 14:36:59 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_36_59_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:37:03 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 3 , 3 , 3.896156 , 1 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_37_03_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:37:16 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 1 , 1 , 3.494314 , 1 , 0 , 0 , 0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_37_16_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:37:29 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 1 , 1 , 4.151749 , 1 , 0 , 0 , 0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_37_29_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:37:42 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.763207 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_37_42_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:37:48 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_37_48_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:37:50 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.652412 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_37_50_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:37:55 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 4.019876 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_37_55_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:38:01 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.713639 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_38_01_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:38:06 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 500 , 42339 , 4.296132 , 498 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_38_06_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:38:29 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 4.036267 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_38_29_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:38:35 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.50721 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_38_35_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:38:40 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 4.673297 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_38_40_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:38:46 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_38_46_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:38:53 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 3.728742 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_38_53_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:39:06 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 4.315021 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_39_06_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:39:11 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.47141 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_39_11_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:48:59 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 3 , 3 , 4.08043 , 1 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_48_59_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:49:13 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.592028 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_49_13_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:49:18 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 3 , 3 , 4.285563 , 1 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_49_18_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:49:31 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 3.788548 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_49_31_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:49:44 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.568285 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_49_44_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:49:49 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 4.044515 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_49_49_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:49:55 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 4.325538 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_49_55_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:50:08 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 1 , 1 , 4.173986 , 1 , 0 , 0 , 0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_50_08_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:50:21 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.733296 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_50_21_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:50:27 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_50_27_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:50:31 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_50_31_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:50:36 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_50_36_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:50:40 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 5.136657 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_50_40_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:50:47 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 3 , 3 , 3.708384 , 1 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_50_47_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:51:00 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 3 , 3 , 4.345853 , 1 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_51_00_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:51:13 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 4.150763 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_51_13_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:51:19 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 4.324371 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_51_19_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:51:32 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_51_32_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:51:36 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 1 , 1 , 4.192507 , 1 , 0 , 0 , 0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_51_36_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:51:49 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.581205 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_51_49_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:51:54 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 4.324786 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_51_54_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:52:00 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.760182 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_52_00_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:52:05 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 8.014023 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_52_05_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:52:23 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 193 , 193 , 4.462594 , 193 , 0 , 0 , 0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_52_23_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:52:36 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_52_36_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:52:39 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.885817 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_52_39_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:52:44 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_52_44_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:52:46 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_52_46_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:52:49 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_52_49_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:52:53 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 4.092973 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_52_53_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:52:58 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 4.314326 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_52_58_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:53:04 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 1 , 1 , 5.165996 , 1 , 0 , 0 , 0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_53_04_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:53:18 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 5.353442 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_53_18_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:53:25 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 31 , 31 , 4.202621 , 31 , 0 , 0 , 0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_53_25_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:53:38 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 142 , 142 , 4.300656 , 140 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_53_38_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:53:52 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 99 , 99 , 3.391706 , 85 , 14 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_53_52_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:54:04 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.886538 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_54_04_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:54:10 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 4.435484 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_54_10_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:54:16 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_54_16_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:54:20 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 4.244309 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_54_20_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:54:26 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 3 , 3 , 3.732273 , 1 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_54_26_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:54:39 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.855249 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_54_39_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:54:44 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.732565 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_54_44_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:54:49 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 5.195289 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_54_49_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:54:56 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 500 , 899 , 3.76414 , 500 , 0 , 0 , 0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_54_56_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:55:09 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_55_09_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:55:10 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_55_10_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:55:13 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.974082 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_55_13_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:55:18 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 500 , 190313 , 3.249797 , 500 , 0 , 0 , 0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_55_18_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:55:42 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_55_42_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:55:45 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_55_45_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:55:49 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 6.22648 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_55_49_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:56:04 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_56_04_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:56:06 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.919291 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_56_06_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:56:11 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 203 , 203 , 3.84394 , 202 , 1 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 , ./2016_09_13_14_56_11_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:56:24 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.863197 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_56_24_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:56:29 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.621125 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_56_29_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:56:35 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 4.016093 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_56_35_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:56:40 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 4.645006 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_56_40_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:56:54 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 3 , 3 , 3.845919 , 1 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_56_54_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:57:07 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_57_07_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:57:09 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 5.029494 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_57_09_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:57:24 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_57_24_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:57:27 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 5.258968 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_57_27_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:57:41 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.986235 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_57_41_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:57:47 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.894478 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_57_47_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:57:52 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_57_52_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:57:55 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.965466 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_57_55_cudaQuickSortCDP_carolk402.log
Tue Sep 13 14:58:00 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.987832 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_58_00_cudaQuickSortCDP_carolk402.log
