log_file,has_sdc,inj_kname,inj_kcount,inj_igid,inj_fault_model,inj_inst_id,inj_destination_id,inj_bit_location,finished,logFileName,Machine,Benchmark,Header,SDC Iteration,#Accumulated Errors,#Iteration Errors,Relative Errors <= 2%,Relative Errors <= 5%,Jaccard,Jaccard > 2%,Jaccard > 5%,Cubic,Square,Line,Single,Random,Cubic Err > 2,Square Err > 2,Line Err > 2,Single Err > 2,Random Err > 2,Cubic Err > 5,Square Err > 5,Line Err > 5,Single Err > 5,Random Err > 5,Max Relative Error,Min Rel Error,Average Rel Err,# zero output,# zeor Gold
2016_09_05_13_50_36_cudaHotspot_carolk402.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, rf, 0, 20521137, 8.01892578575, 0.722831665287, 1,2016_09_05_13_50_36_cudaHotspot_carolk402.log,carolk402,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1,1,1,1,0.03125,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.319922461973085e-06,9.319922461973085e-06,9.319922461973085e-06,0,0
2016_09_05_13_50_38_cudaHotspot_carolk402.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, rf, 0, 138665683, 2.13278715309, 0.890223502586, 1,2016_09_05_13_50_38_cudaHotspot_carolk402.log,carolk402,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1,1,0,0,0.5,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,1
2016_09_05_13_50_47_cudaHotspot_carolk402.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, rf, 0, 195752433, 20.81402553, 0.795835505553, 1,2016_09_05_13_50_47_cudaHotspot_carolk402.log,carolk402,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1,1,0,0,0.46875,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,1
2016_09_05_13_51_07_cudaHotspot_carolk402.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, rf, 0, 21059260, 4.94181221422, 0.752452040635, 1,2016_09_05_13_51_07_cudaHotspot_carolk402.log,carolk402,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1,1,1,1,0.15625,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00376537851185087,0.00376537851185087,0.00376537851185087,0,0
2016_09_05_13_51_18_cudaHotspot_carolk402.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, rf, 0, 13569347, 9.35636447105, 0.519407840369, 1,2016_09_05_13_51_18_cudaHotspot_carolk402.log,carolk402,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1,1,1,1,0.03125,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.8044370927667425e-05,1.8044370927667425e-05,1.8044370927667425e-05,0,0
2016_09_05_13_51_29_cudaHotspot_carolk402.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, rf, 0, 167461264, 17.5235160685, 0.0563932995856, 1,2016_09_05_13_51_29_cudaHotspot_carolk402.log,carolk402,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1,1,0,0,0.4375,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,1
2016_09_05_13_52_48_cudaHotspot_carolk402.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, rf, 0, 83500072, 23.1074894578, 0.617235816819, 1,2016_09_05_13_52_48_cudaHotspot_carolk402.log,carolk402,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1,1,0,1,0.03125,0.03125,nan,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.705276303325404,4.705276303325404,4.705276303325404,0,0
2016_09_05_13_52_57_cudaHotspot_carolk402.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, rf, 0, 7216774, 22.4797104601, 0.645702658297, 1,2016_09_05_13_52_57_cudaHotspot_carolk402.log,carolk402,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1,1,0,0,0.46875,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,1
2016_09_05_13_53_25_cudaHotspot_carolk402.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, rf, 0, 226759086, 3.26935332686, 0.932217408991, 1,2016_09_05_13_53_25_cudaHotspot_carolk402.log,carolk402,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1,1,0,0,0.5,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,1
2016_09_05_13_54_31_cudaHotspot_carolk402.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, rf, 0, 156266582, 27.8807586375, 0.782581524288, 1,2016_09_05_13_54_31_cudaHotspot_carolk402.log,carolk402,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1,1,1,1,0.1875,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.005012267335873447,0.005012267335873447,0.005012267335873447,0,0
2016_09_05_13_54_36_cudaHotspot_carolk402.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, rf, 0, 175019691, 9.75280251181, 0.0736529315348, 1,2016_09_05_13_54_36_cudaHotspot_carolk402.log,carolk402,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1,1,1,1,0.03125,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0003014784597880022,0.0003014784597880022,0.0003014784597880022,0,0
2016_09_05_13_56_39_cudaHotspot_carolk402.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, rf, 0, 98192889, 7.14243970869, 0.581449555571, 1,2016_09_05_13_56_39_cudaHotspot_carolk402.log,carolk402,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1,1,1,1,0.125,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0009572101300811751,0.0009572101300811751,0.0009572101300811751,0,0
2016_09_05_13_56_51_cudaHotspot_carolk402.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, rf, 2, 93160681, 19.416252103, 0.262404223509, 1,2016_09_05_13_56_51_cudaHotspot_carolk402.log,carolk402,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1,1,1,1,0.03125,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.882256569640105e-05,1.882256569640105e-05,1.882256569640105e-05,0,0
2016_09_05_13_56_53_cudaHotspot_carolk402.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, rf, 2, 105303547, 21.9677249658, 0.957348657302, 1,2016_09_05_13_56_53_cudaHotspot_carolk402.log,carolk402,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1,1,0,0,0.4375,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,1
2016_09_05_13_56_56_cudaHotspot_carolk402.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, rf, 2, 47795408, 16.4301615186, 0.544040597404, 1,2016_09_05_13_56_56_cudaHotspot_carolk402.log,carolk402,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1,1,0,0,0.40625,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,1
2016_09_05_13_57_32_cudaHotspot_carolk402.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, rf, 2, 106432294, 25.2530456283, 0.615183365571, 1,2016_09_05_13_57_32_cudaHotspot_carolk402.log,carolk402,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1,1,0,0,0.40625,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,1
2016_09_05_13_57_44_cudaHotspot_carolk402.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, rf, 2, 64771660, 11.2415070054, 0.747239424259, 1,2016_09_05_13_57_44_cudaHotspot_carolk402.log,carolk402,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1,1,1,1,0.15625,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00019520469443121905,0.00019520469443121905,0.00019520469443121905,0,0
2016_09_05_13_57_55_cudaHotspot_carolk402.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, rf, 2, 186827213, 22.15904396, 0.175311701413, 1,2016_09_05_13_57_55_cudaHotspot_carolk402.log,carolk402,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1,1,0,0,0.5,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,1
2016_09_05_13_58_04_cudaHotspot_carolk402.log, 1, _Z14calculate_tempiPfS_S_iiiiffffff, 0, rf, 2, 42182023, 7.38576042483, 0.297895621106, 1,2016_09_05_13_58_04_cudaHotspot_carolk402.log,carolk402,cudaHotspot, streams-1 size-1024 pyramidHeight-1 simTime-1,0,1,1,0,0,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0
