logFileName;Machine;Benchmark;Header;SDC Iteration;#Accumulated Errors;#Iteration Errors;Relative Errors <= 2%;Relative Errors <= 5%;Jaccard;Jaccard > 2%;Jaccard > 5%;Cubic;Square;Line;Single;Random;Cubic Err > 2;Square Err > 2;Line Err > 2;Single Err > 2;Random Err > 2;Cubic Err > 5;Square Err > 5;Line Err > 5;Single Err > 5;Random Err > 5;Max Relative Error;Min Rel Error;Average Rel Err;# zero output;# zeor Gold
2016_09_05_13_56_51_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;1;1;0.03125;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1.882256569640105e-05;1.882256569640105e-05;1.882256569640105e-05;0;0
2016_09_05_13_56_53_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.4375;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;1
2016_09_05_13_56_56_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.40625;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;1
2016_09_05_13_57_32_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.40625;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;1
2016_09_05_13_57_44_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;1;1;0.15625;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.00019520469443121905;0.00019520469443121905;0.00019520469443121905;0;0
2016_09_05_13_57_55_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.5;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;1
2016_09_05_13_58_04_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;nan;nan;nan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0
2016_09_05_13_58_29_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.46875;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;1
2016_09_05_13_58_37_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.46875;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;1
2016_09_05_13_59_14_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.53125;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;1
2016_09_05_13_59_29_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.4375;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;1
2016_09_05_14_00_46_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.4375;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;1
2016_09_05_14_01_30_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.6875;0.6875;0.6875;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;146.89718187726498;146.89718187726498;146.89718187726498;0;0
2016_09_05_14_02_16_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.40625;0.40625;0.40625;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;100.0;100.0;100.0;0;0
2016_09_05_14_02_45_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.5625;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;1
2016_09_05_14_02_56_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.375;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;1
2016_09_05_14_03_10_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;1;1;0.1875;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.005014670729113403;0.005014670729113403;0.005014670729113403;0;0
2016_09_05_14_03_50_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.375;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;1
2016_09_05_14_04_25_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.46875;0.46875;0.46875;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;100.0;100.0;100.0;0;0
2016_09_05_14_04_42_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;nan;nan;nan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0
2016_09_05_14_04_59_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.375;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;1
2016_09_05_14_05_21_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;nan;nan;nan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0
2016_09_05_14_05_53_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;1;1;0.21875;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.004766303343801958;0.004766303343801958;0.004766303343801958;0;0
2016_09_05_14_06_14_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.40625;0.40625;0.40625;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;15.813351809424223;15.813351809424223;15.813351809424223;0;0
2016_09_05_14_06_19_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.40625;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;1
2016_09_05_14_06_42_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.625;0.625;0.625;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;100.00001215706014;100.00001215706014;100.00001215706014;0;0
2016_09_05_14_06_57_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;4;4;3;3;0.40625;nan;nan;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07357775185076816;0.0735761928421373;0.0735768857324152;0;1
2016_09_05_14_07_14_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.4375;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;1
2016_09_05_14_08_33_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;1;1;0.125;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.0050223021309543136;0.0050223021309543136;0.0050223021309543136;0;0
2016_09_05_14_09_01_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;1;1;0.15625;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;9.430816286189814e-06;9.430816286189814e-06;9.430816286189814e-06;0;0
2016_09_05_14_09_22_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;1;1;0.0625;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;9.412128789170105e-06;9.412128789170105e-06;9.412128789170105e-06;0;0
2016_09_05_14_10_02_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.53125;0.53125;0.53125;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;100.0;100.0;100.0;0;0
2016_09_05_14_10_28_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.40625;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;1
2016_09_05_14_10_31_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;1;1;0.28125;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.005320351173363832;0.005320351173363832;0.005320351173363832;0;0
2016_09_05_14_10_37_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.5;0.5;0.5;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;100.0;100.0;100.0;0;0
2016_09_05_14_10_40_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.46875;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;1
2016_09_05_14_12_19_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.34375;0.34375;0.34375;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;99.99999998148425;99.99999998148425;99.99999998148425;0;0
2016_09_05_14_12_48_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.5625;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;1
