log_file,has_sdc,inj_kname,inj_kcount,inj_igid,inj_fault_model,inj_inst_id,inj_destination_id,inj_bit_location,finished
2016_09_12_13_52_43_cudaNW_carol.log, 0, _Z20needle_cuda_shared_1PiS_iiii, 86, 8, 0, 46627, 0.745357152383, 0.0784739176351, 0
2016_09_12_13_52_45_cudaNW_carol.log, 0, _Z20needle_cuda_shared_2PiS_iiii, 29, 8, 0, 72667, 0.376856982165, 0.774552690559, 1
2016_09_12_13_52_47_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 31763333, 0.444218954269, 0.69679303425, 0
2016_09_12_13_52_49_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 61482269, 0.120907652127, 0.750163865428, 0
2016_09_12_13_52_52_cudaNW_carol.log, 0, _Z20needle_cuda_shared_2PiS_iiii, 21, 8, 0, 372638, 0.867751345558, 0.90781891997, 1
2016_09_12_13_52_54_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 29332896, 0.459911548894, 0.828817748569, 0
2016_09_12_13_52_57_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 42245560, 0.84716504729, 0.887442016693, 0
2016_09_12_13_52_59_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 62, 8, 0, 256560, 0.840805274385, 0.697469287116, 1
2016_09_12_13_53_01_cudaNW_carol.log, 0, _Z20needle_cuda_shared_1PiS_iiii, 102, 8, 0, 359690, 0.0136662162146, 0.46061837687, 1
2016_09_12_13_53_03_cudaNW_carol.log, 0, _Z20needle_cuda_shared_1PiS_iiii, 40, 8, 0, 63026, 0.858587779183, 0.23895148214, 0
2016_09_12_13_53_06_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 40, 8, 0, 107607, 0.412503843929, 0.0964211164903, 1
2016_09_12_13_53_08_cudaNW_carol.log, 0, _Z20needle_cuda_shared_2PiS_iiii, 92, 8, 0, 92395, 0.0905943466451, 0.88957178759, 0
2016_09_12_13_53_10_cudaNW_carol.log, 0, _Z20needle_cuda_shared_1PiS_iiii, 114, 8, 0, 408955, 0.986488548316, 0.472822118239, 1
2016_09_12_13_53_12_cudaNW_carol.log, 1, _Z20needle_cuda_shared_1PiS_iiii, 123, 8, 0, 70505, 0.525439711113, 0.152602619836, 1
2016_09_12_13_53_14_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 59, 8, 0, 270112, 0.133867232361, 0.81789238713, 1
2016_09_12_13_53_17_cudaNW_carol.log, 0, _Z20needle_cuda_shared_1PiS_iiii, 126, 8, 0, 86144, 0.285137204366, 0.419261127996, 0
2016_09_12_13_53_19_cudaNW_carol.log, 1, _Z20needle_cuda_shared_1PiS_iiii, 81, 8, 0, 203483, 0.587464949367, 0.19020624791, 1
2016_09_12_13_53_22_cudaNW_carol.log, 0, _Z20needle_cuda_shared_1PiS_iiii, 116, 8, 0, 90838, 0.938158673566, 0.332506876794, 0
2016_09_12_13_53_24_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 47216048, 0.0150555186473, 0.78922682471, 0
2016_09_12_13_53_26_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 22437033, 0.0329637795031, 0.755235008227, 1
2016_09_12_13_53_28_cudaNW_carol.log, 0, _Z20needle_cuda_shared_2PiS_iiii, 46, 8, 0, 380658, 0.0260633536761, 0.620369526689, 0
2016_09_12_13_53_31_cudaNW_carol.log, 0, _Z20needle_cuda_shared_2PiS_iiii, 12, 8, 0, 162782, 0.54445216907, 0.0287052893716, 0
2016_09_12_13_53_33_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 45080659, 0.375559198444, 0.981734326725, 1
2016_09_12_13_53_35_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 12, 8, 0, 488907, 0.777145937052, 0.66246817069, 1
2016_09_12_13_53_38_cudaNW_carol.log, 0, _Z20needle_cuda_shared_2PiS_iiii, 8, 8, 0, 467734, 0.48598136395, 0.328245168805, 1
2016_09_12_13_53_40_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 50592287, 0.0767480777755, 0.934620740937, 0
2016_09_12_13_53_43_cudaNW_carol.log, 1, _Z20needle_cuda_shared_1PiS_iiii, 105, 8, 0, 478174, 0.418458903606, 0.574676976103, 1
2016_09_12_13_53_45_cudaNW_carol.log, 0, _Z20needle_cuda_shared_2PiS_iiii, 99, 8, 0, 73865, 0.83815721808, 0.53834193689, 0
2016_09_12_13_53_47_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 6729202, 0.113532506774, 0.449349384904, 1
2016_09_12_13_53_49_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 58707936, 0.139824128655, 0.819997844151, 0
2016_09_12_13_53_51_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 8391499, 0.943320033757, 0.478977273123, 0
2016_09_12_13_53_54_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 35454511, 0.0115125689581, 0.695956924418, 0
2016_09_12_13_53_57_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 20587889, 0.743481665124, 0.920905842137, 1
2016_09_12_13_53_59_cudaNW_carol.log, 0, _Z20needle_cuda_shared_2PiS_iiii, 11, 8, 0, 361157, 0.154335117835, 0.188471856116, 1
2016_09_12_13_54_01_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 22685157, 0.751679749849, 0.280832273603, 0
2016_09_12_13_54_04_cudaNW_carol.log, 0, _Z20needle_cuda_shared_1PiS_iiii, 115, 8, 0, 50459, 0.497876839209, 0.0235214203363, 1
2016_09_12_13_54_06_cudaNW_carol.log, 0, _Z20needle_cuda_shared_2PiS_iiii, 50, 8, 0, 78186, 0.404828983882, 0.487010214389, 0
2016_09_12_13_54_08_cudaNW_carol.log, 0, _Z20needle_cuda_shared_1PiS_iiii, 119, 8, 0, 129498, 0.602315229949, 0.223202442556, 1
2016_09_12_13_54_10_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 54698936, 0.794467399431, 0.560857028028, 0
2016_09_12_13_54_13_cudaNW_carol.log, 0, _Z20needle_cuda_shared_2PiS_iiii, 22, 8, 0, 25164, 0.805705342077, 0.776383838904, 0
