log_file,has_sdc,inj_kname,inj_kcount,inj_igid,inj_fault_model,inj_inst_id,inj_destination_id,inj_bit_location,finished,logFileName,Machine,Benchmark,Header,SDC Iteration,#Accumulated Errors,#Iteration Errors,Relative Errors <= 2%,Relative Errors <= 5%,Jaccard,Jaccard > 2%,Jaccard > 5%,Cubic,Square,Line,Single,Random,Cubic Err > 2,Square Err > 2,Line Err > 2,Single Err > 2,Random Err > 2,Cubic Err > 5,Square Err > 5,Line Err > 5,Single Err > 5,Random Err > 5,Max Relative Error,Min Rel Error,Average Rel Err,# zero output,# zeor Gold
2016_09_12_15_57_15_cudaNW_carol.log, 1, _Z20needle_cuda_shared_1PiS_iiii, 78, 8, 2, 75643, 0.0673651591831, 0.0611710194016, 1,2016_09_12_15_57_15_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,500,500,0,0,0.4847194388777555,0.4847194388777555,0.4847194388777555,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4216279.264965495,2117745.5747219087,2994338.2895944533,0,0
2016_09_12_15_57_20_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 57, 8, 2, 23285, 0.414500901378, 0.416304416576, 1,2016_09_12_15_57_20_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,500,500,0,0,0.4522795591182365,0.4522795591182365,0.4522795591182365,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,159359191.53297684,79115656.0619469,122300766.9222548,0,0
2016_09_12_15_57_22_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 55, 8, 2, 252647, 0.150051786199, 0.973062436126, 1,2016_09_12_15_57_22_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,6,6,6,6,0.03645833333333337,nan,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.12303149606299213,0.024366471734892786,0.040872334690906,0,0
2016_09_12_15_57_39_cudaNW_carol.log, 1, _Z20needle_cuda_shared_1PiS_iiii, 14, 8, 2, 8707, 0.680890431276, 0.444953171212, 1,2016_09_12_15_57_39_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,500,500,0,0,0.45603707414829664,0.45603707414829664,0.45603707414829664,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1111081004.6511629,40013797.15242881,144604842.07745233,0,0
2016_09_12_15_57_45_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 37, 8, 2, 384245, 0.349494270404, 0.676903119644, 1,2016_09_12_15_57_45_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,500,500,499,499,0.06400300601202402,nan,nan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04874482086278333,0.011452130096197893,0.04512373670793174,0,0
2016_09_12_15_57_48_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 10, 8, 2, 438623, 0.620031097581, 0.260671830892, 1,2016_09_12_15_57_48_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,500,500,0,0,0.4819639278557114,0.4819639278557114,0.4819639278557114,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,8084271.636941295,7226896.0883036405,7647742.340967448,0,0
2016_09_12_15_57_50_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 8, 8, 2, 247683, 0.306581254734, 0.0730939615626, 1,2016_09_12_15_57_50_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,500,500,0,0,0.4552229458917836,0.4552229458917836,0.4552229458917836,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,34881623.333333336,15495467.226061204,25608291.068263024,0,0
2016_09_12_15_57_59_cudaNW_carol.log, 1, _Z20needle_cuda_shared_1PiS_iiii, 51, 8, 2, 214040, 0.566568127511, 0.0654751754965, 1,2016_09_12_15_57_59_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,500,500,0,0,0.4982464929859719,0.4982464929859719,0.4982464929859719,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,79889838.06818183,11687911.221945137,35321222.97281796,0,0
2016_09_12_15_58_17_cudaNW_carol.log, 1, _Z20needle_cuda_shared_1PiS_iiii, 44, 8, 2, 158523, 0.759420075739, 0.31211805068, 1,2016_09_12_15_58_17_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,500,500,0,0,0.5085796593186374,0.5085796593186374,0.5085796593186374,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,22813865.01021103,12368912.068647351,16551845.285277218,0,0
2016_09_12_15_58_22_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 5, 8, 2, 267897, 0.761680267594, 0.578375692472, 1,2016_09_12_15_58_22_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,6,6,6,6,0.10416666666666663,nan,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.048590864917395525,0.0323066982554383,0.04493529252347917,0,0
2016_09_12_15_58_26_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 17, 8, 2, 288220, 0.860882629843, 0.24515130417, 1,2016_09_12_15_58_26_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,500,500,0,0,0.48891533066132264,0.48891533066132264,0.48891533066132264,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,32071738.28815108,13722462.374560146,20751675.9985904,0,0
2016_09_12_15_58_29_cudaNW_carol.log, 1, _Z20needle_cuda_shared_1PiS_iiii, 115, 8, 2, 400480, 0.702244812157, 0.765278353473, 1,2016_09_12_15_58_29_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,49,49,49,49,0.051658163265306145,nan,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.049019607843137254,0.007861635220125786,0.02123287544554198,0,0
2016_09_12_15_58_34_cudaNW_carol.log, 1, _Z20needle_cuda_shared_1PiS_iiii, 121, 8, 2, 535701, 0.85764725878, 0.814291404411, 1,2016_09_12_15_58_34_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,1,1,0,0,0.375,0.375,0.375,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7625256.481835565,7625256.481835565,7625256.481835565,0,0
2016_09_12_15_58_41_cudaNW_carol.log, 1, _Z20needle_cuda_shared_1PiS_iiii, 126, 8, 2, 344466, 0.151497314998, 0.835735360415, 1,2016_09_12_15_58_41_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,2,2,2,2,0.03125,nan,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00796305144131231,0.007956715467854869,0.00795988345458359,0,0
