logFileName;Machine;Benchmark;Header;SDC Iteration;#Accumulated Errors;#Iteration Errors;Relative Errors <= 2%;Relative Errors <= 5%;Jaccard;Jaccard > 2%;Jaccard > 5%;Cubic;Square;Line;Single;Random;Cubic Err > 2;Square Err > 2;Line Err > 2;Single Err > 2;Random Err > 2;Cubic Err > 5;Square Err > 5;Line Err > 5;Single Err > 5;Random Err > 5;Max Relative Error;Min Rel Error;Average Rel Err;# zero output;# zeor Gold
2016_09_08_06_42_13_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;3;3;0;0;0.42447916666666663;0.42447916666666663;0.42447916666666663;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;721.5173797020338;366.391411868665;546.9153709740914;0;0
2016_09_08_06_43_36_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.4296875;0.4296875;0.4296875;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;935.6564441781886;327.9400672037555;689.0271122797537;0;0
2016_09_08_06_46_22_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.412109375;0.412109375;0.412109375;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;2425.0316320218653;421.0101222535096;1177.617427541029;0;0
2016_09_08_06_47_45_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;2;2;0;0;0.40625;0.40625;0.40625;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;848.3667304019684;627.8786647889742;738.1226975954713;0;0
2016_09_08_06_49_08_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.42578125;0.42578125;0.42578125;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;2098.909124346912;528.9218707322098;1080.9128187360545;0;0
2016_09_08_06_51_53_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.4140625;0.4140625;0.4140625;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;923.7914047887963;338.64923131686885;554.804630123155;0;0
2016_09_08_06_53_16_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.439453125;0.439453125;0.439453125;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1167.3785734183618;254.85876005543034;891.4321356652107;0;0
2016_09_08_06_55_08_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.396484375;0.396484375;0.396484375;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;2432.8129280057015;705.6654448727757;1267.0061281322278;0;0
2016_09_08_06_59_16_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.435546875;0.435546875;0.435546875;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;2664.1111188649925;165.67918856260366;1184.842446442885;0;0
2016_09_08_07_00_39_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.435546875;0.435546875;0.435546875;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;2189.330800400877;357.2659267751818;1371.3488719302202;0;0
2016_09_08_07_02_02_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.4453125;0.4453125;0.4453125;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1164.8067291485972;189.9990322555873;555.1564615700407;0;0
2016_09_08_07_03_25_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.41015625;0.41015625;0.41015625;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;927.5067264670803;334.12894195234105;662.2691650959664;0;0
2016_09_08_07_06_11_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.41015625;0.41015625;0.41015625;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1187.5868614784445;501.74710916375614;727.27072709726;0;0
2016_09_08_07_07_34_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.421875;0.421875;0.421875;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;4264.067883698271;671.1503453843771;1714.0949968532084;0;0
2016_09_08_07_08_57_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.38671875;0.38671875;0.38671875;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;680.1937147201141;347.5312793441352;465.10263806614387;0;0
2016_09_08_07_11_42_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.396484375;0.396484375;0.396484375;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;2403.4980663102633;720.0486765968263;1178.0511736700407;0;0
2016_09_08_07_13_05_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.4375;0.4375;0.4375;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1628.4582446606369;376.60228686846284;886.2144067488176;0;0
2016_09_08_07_14_28_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.416015625;0.416015625;0.416015625;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;2351.146578623418;635.8265456768822;1126.8712280921652;0;0
2016_09_08_07_17_14_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;2;2;0;0;0.46484375;0.46484375;0.46484375;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1147.8978155918346;450.95634451069634;799.4270800512654;0;0
2016_09_08_07_18_37_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.390625;0.390625;0.390625;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;3910.4580616285757;687.1029514881906;2060.8749098229773;0;0
2016_09_08_07_20_00_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.41796875;0.41796875;0.41796875;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1321.0737933778055;544.3453287534408;901.2561518686678;0;0
2016_09_08_07_21_23_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.427734375;0.427734375;0.427734375;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;3459.2987938952815;652.9532805197571;1547.813541890994;0;0
2016_09_08_07_22_45_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.388671875;0.388671875;0.388671875;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1380.8339688626136;307.7896048073741;761.6699577930084;0;0
2016_09_08_07_24_08_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.42578125;0.42578125;0.42578125;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1221.171123685824;212.64164502807162;554.9025796227402;0;0
2016_09_08_07_25_31_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.39453125;0.39453125;0.39453125;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;637.7458991658542;358.42294134620323;452.7058769582893;0;0
2016_09_08_07_32_26_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.443359375;0.443359375;0.443359375;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1128.3848919634015;408.764337714803;736.4446892177907;0;0
2016_09_08_07_33_49_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.40234375;0.40234375;0.40234375;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1252.7208198708922;338.87752877269736;731.7733243664395;0;0
2016_09_08_07_37_57_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.404296875;0.404296875;0.404296875;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;780.6881137438412;574.8177215769623;684.9262244068309;0;0
2016_09_08_07_40_43_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;3;3;0;0;0.44010416666666663;0.44010416666666663;0.44010416666666663;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1181.3636074230017;367.6809374926186;691.7962155081441;0;0
2016_09_08_07_44_52_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.42578125;0.42578125;0.42578125;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;2046.4914870490518;518.2764458105808;1099.8939975817061;0;0
2016_09_08_07_47_37_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.439453125;0.439453125;0.439453125;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1428.0842232541643;484.96028093583607;853.1345912563158;0;0
2016_09_08_07_49_00_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.43359375;0.43359375;0.43359375;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1813.365505811456;494.7458963795975;954.412516637263;0;0
2016_09_08_07_50_23_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.439453125;0.439453125;0.439453125;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;2787.025750203149;440.8384575029252;1573.2626117399586;0;0
