log_file,has_sdc,inj_kname,inj_kcount,inj_igid,inj_fault_model,inj_inst_id,inj_destination_id,inj_bit_location,finished,logFileName,Machine,Benchmark,Header,SDC Iteration,#Accumulated Errors,#Iteration Errors,Relative Errors <= 2%,Relative Errors <= 5%,Jaccard,Jaccard > 2%,Jaccard > 5%,Cubic,Square,Line,Single,Random,Cubic Err > 2,Square Err > 2,Line Err > 2,Single Err > 2,Random Err > 2,Cubic Err > 5,Square Err > 5,Line Err > 5,Single Err > 5,Random Err > 5,Max Relative Error,Min Rel Error,Average Rel Err,# zero output,# zeor Gold
2016_09_08_06_27_01_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, 8, 0, 28807940290, 0.283600518945, 0.395826260229, 1,2016_09_08_06_27_01_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.4453125,0.4453125,0.4453125,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2886.2963416801394,659.9318789292633,1494.2117621393504,0,0
2016_09_08_06_31_10_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, 8, 0, 15142613829, 0.751468605153, 0.992796109572, 1,2016_09_08_06_31_10_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.40625,0.40625,0.40625,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1332.213295181882,214.63188374060857,694.8649898097806,0,0
2016_09_08_06_36_41_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, 8, 0, 23990156739, 0.868863207366, 0.0222762261377, 1,2016_09_08_06_36_41_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.45703125,0.45703125,0.45703125,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1743.4029562577118,687.2622144288968,1186.1529748757794,0,0
2016_09_08_06_38_04_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, 8, 0, 19514368606, 0.244879813401, 0.876314983166, 1,2016_09_08_06_38_04_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.4453125,0.4453125,0.4453125,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,644.3360132085184,406.7800311144076,536.5545549545982,0,0
2016_09_08_06_39_27_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, 8, 0, 1864427170, 0.777671684924, 0.648199372343, 1,2016_09_08_06_39_27_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.453125,0.453125,0.453125,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2713.4156204199116,645.8209266303861,1302.5361541828745,0,0
2016_09_08_06_40_50_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, 8, 0, 17654085087, 0.532464245849, 0.979308654809, 1,2016_09_08_06_40_50_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.412109375,0.412109375,0.412109375,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2137.4185675069793,383.24198633819276,950.216012194214,0,0
2016_09_08_06_42_13_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, 8, 0, 33741651908, 0.129942448951, 0.373398232097, 1,2016_09_08_06_42_13_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,3,3,0,0,0.42447916666666663,0.42447916666666663,0.42447916666666663,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,721.5173797020338,366.391411868665,546.9153709740914,0,0
2016_09_08_06_43_36_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, 8, 0, 32874429403, 0.780472181145, 0.368820239738, 1,2016_09_08_06_43_36_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.4296875,0.4296875,0.4296875,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,935.6564441781886,327.9400672037555,689.0271122797537,0,0
2016_09_08_06_46_22_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, 8, 0, 34508672844, 0.289922910427, 0.39101342599, 1,2016_09_08_06_46_22_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.412109375,0.412109375,0.412109375,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2425.0316320218653,421.0101222535096,1177.617427541029,0,0
2016_09_08_06_47_45_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, 8, 0, 35036571773, 0.240210277952, 0.746227142958, 1,2016_09_08_06_47_45_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,2,2,0,0,0.40625,0.40625,0.40625,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,848.3667304019684,627.8786647889742,738.1226975954713,0,0
