Timestamp,Machine,Benchmark,Header,SDC,LOGGED_ERRORS,ACC_ERR,ACC_TIME,ERR_OUTOFORDER,ERR_CORRUPTED,ERR_LINK,ERR_SYNC,IT_OOO,IT_CORRUPTED,IT_LINK,IT_SYNC,IT_OOO_CORR,IT_SYNC_CORR,IT_SYNC_OOO,IT_LINK_OOO,IT_LINK_CORR,IT_LINK_SYNC,IT_MULTIPLE,BALANCE_MISMATCHES,Logname
Mon Sep 12 21:30:41 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_30_41_cudaMergeSort_carolk402.log
Mon Sep 12 21:30:45 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_30_45_cudaMergeSort_carolk402.log
Mon Sep 12 21:30:50 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_30_50_cudaMergeSort_carolk402.log
Mon Sep 12 21:30:54 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.790526 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_30_54_cudaMergeSort_carolk402.log
Mon Sep 12 21:30:59 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_30_59_cudaMergeSort_carolk402.log
Mon Sep 12 21:31:00 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_31_00_cudaMergeSort_carolk402.log
Mon Sep 12 21:31:03 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_31_03_cudaMergeSort_carolk402.log
Mon Sep 12 21:31:06 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 14 , 14 , 2.791423 , 2 , 12 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_31_06_cudaMergeSort_carolk402.log
Mon Sep 12 21:31:14 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_31_14_cudaMergeSort_carolk402.log
Mon Sep 12 21:31:18 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_31_18_cudaMergeSort_carolk402.log
Mon Sep 12 21:31:22 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 214 , 0 , 2.794674 , 68 , 146 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_31_22_cudaMergeSort_carolk402.log
Mon Sep 12 21:31:30 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 3.127529 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_31_30_cudaMergeSort_carolk402.log
Mon Sep 12 21:31:34 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 3.128495 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_31_34_cudaMergeSort_carolk402.log
Mon Sep 12 21:31:39 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_31_39_cudaMergeSort_carolk402.log
Mon Sep 12 21:31:42 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_31_42_cudaMergeSort_carolk402.log
Mon Sep 12 21:31:45 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 3.128574 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_31_45_cudaMergeSort_carolk402.log
Mon Sep 12 21:31:49 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_31_49_cudaMergeSort_carolk402.log
Mon Sep 12 21:31:52 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 3.128097 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_31_52_cudaMergeSort_carolk402.log
Mon Sep 12 21:31:57 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.794357 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_31_57_cudaMergeSort_carolk402.log
Mon Sep 12 21:32:05 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_32_05_cudaMergeSort_carolk402.log
Mon Sep 12 21:32:08 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_32_08_cudaMergeSort_carolk402.log
Mon Sep 12 21:32:10 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.794515 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_32_10_cudaMergeSort_carolk402.log
Mon Sep 12 21:32:14 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 3.124341 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_32_14_cudaMergeSort_carolk402.log
Mon Sep 12 21:32:19 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 3.12641 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_32_19_cudaMergeSort_carolk402.log
Mon Sep 12 21:32:23 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 3 , 3 , 2.792072 , 0 , 2 , 1 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 , ./2016_09_12_21_32_23_cudaMergeSort_carolk402.log
Mon Sep 12 21:32:31 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.792802 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_32_31_cudaMergeSort_carolk402.log
Mon Sep 12 21:32:35 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_32_35_cudaMergeSort_carolk402.log
Mon Sep 12 21:32:40 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 3.124787 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_32_40_cudaMergeSort_carolk402.log
Mon Sep 12 21:32:48 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.792583 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_32_48_cudaMergeSort_carolk402.log
Mon Sep 12 21:32:56 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.791163 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_32_56_cudaMergeSort_carolk402.log
Mon Sep 12 21:33:00 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_33_00_cudaMergeSort_carolk402.log
Mon Sep 12 21:33:04 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 3.128963 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_33_04_cudaMergeSort_carolk402.log
Mon Sep 12 21:33:09 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.793538 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_33_09_cudaMergeSort_carolk402.log
Mon Sep 12 21:33:13 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.792863 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_33_13_cudaMergeSort_carolk402.log
Mon Sep 12 21:33:17 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_33_17_cudaMergeSort_carolk402.log
Mon Sep 12 21:33:20 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.792733 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_33_20_cudaMergeSort_carolk402.log
Mon Sep 12 21:33:25 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.790916 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_33_25_cudaMergeSort_carolk402.log
Mon Sep 12 21:33:29 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 110 , 0 , 2.792004 , 36 , 74 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_33_29_cudaMergeSort_carolk402.log
Mon Sep 12 21:33:37 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_33_37_cudaMergeSort_carolk402.log
Mon Sep 12 21:33:40 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_33_40_cudaMergeSort_carolk402.log
Mon Sep 12 21:33:45 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 3.127524 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_33_45_cudaMergeSort_carolk402.log
Mon Sep 12 21:33:50 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_33_50_cudaMergeSort_carolk402.log
Mon Sep 12 21:33:53 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_33_53_cudaMergeSort_carolk402.log
Mon Sep 12 21:33:57 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.790958 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_33_57_cudaMergeSort_carolk402.log
Mon Sep 12 21:34:01 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.792811 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_34_01_cudaMergeSort_carolk402.log
Mon Sep 12 21:34:05 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_34_05_cudaMergeSort_carolk402.log
Mon Sep 12 21:34:10 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_34_10_cudaMergeSort_carolk402.log
Mon Sep 12 21:34:13 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 3.126015 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_34_13_cudaMergeSort_carolk402.log
Mon Sep 12 21:34:17 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_34_17_cudaMergeSort_carolk402.log
Mon Sep 12 21:34:22 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 3.129608 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_34_22_cudaMergeSort_carolk402.log
Mon Sep 12 21:34:26 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 3 , 3 , 2.792499 , 1 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_34_26_cudaMergeSort_carolk402.log
Mon Sep 12 21:34:34 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_34_34_cudaMergeSort_carolk402.log
Mon Sep 12 21:34:37 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_34_37_cudaMergeSort_carolk402.log
Mon Sep 12 21:34:40 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 1 , 1 , 2.793547 , 0 , 0 , 1 , 0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_34_40_cudaMergeSort_carolk402.log
Mon Sep 12 21:34:48 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_34_48_cudaMergeSort_carolk402.log
Mon Sep 12 21:34:52 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 9 , 9 , 2.791223 , 2 , 6 , 1 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 , ./2016_09_12_21_34_52_cudaMergeSort_carolk402.log
Mon Sep 12 21:34:59 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_34_59_cudaMergeSort_carolk402.log
Mon Sep 12 21:35:01 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.792789 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_35_01_cudaMergeSort_carolk402.log
Mon Sep 12 21:35:05 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_35_05_cudaMergeSort_carolk402.log
Mon Sep 12 21:35:09 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 500 , 0 , 2.791502 , 0 , 500 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_35_09_cudaMergeSort_carolk402.log
Mon Sep 12 21:35:17 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_35_17_cudaMergeSort_carolk402.log
Mon Sep 12 21:35:21 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.79235 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_35_21_cudaMergeSort_carolk402.log
Mon Sep 12 21:35:25 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_35_25_cudaMergeSort_carolk402.log
Mon Sep 12 21:35:28 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.792107 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_35_28_cudaMergeSort_carolk402.log
Mon Sep 12 21:35:32 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_35_32_cudaMergeSort_carolk402.log
Mon Sep 12 21:35:35 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 2 , 2 , 2.793964 , 0 , 0 , 2 , 0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_35_35_cudaMergeSort_carolk402.log
Mon Sep 12 21:35:43 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.79152 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_35_43_cudaMergeSort_carolk402.log
Mon Sep 12 21:35:47 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_35_47_cudaMergeSort_carolk402.log
Mon Sep 12 21:35:51 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 3.128637 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_35_51_cudaMergeSort_carolk402.log
Mon Sep 12 21:35:56 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_35_56_cudaMergeSort_carolk402.log
Mon Sep 12 21:36:00 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_36_00_cudaMergeSort_carolk402.log
Mon Sep 12 21:36:02 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_36_02_cudaMergeSort_carolk402.log
Mon Sep 12 21:36:05 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 3.124408 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_36_05_cudaMergeSort_carolk402.log
Mon Sep 12 21:36:09 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.791757 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_36_09_cudaMergeSort_carolk402.log
Mon Sep 12 21:36:14 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_36_14_cudaMergeSort_carolk402.log
Mon Sep 12 21:36:17 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_36_17_cudaMergeSort_carolk402.log
Mon Sep 12 21:36:21 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.795853 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_36_21_cudaMergeSort_carolk402.log
Mon Sep 12 21:36:25 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 7 , 0 , 2.791774 , 3 , 4 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_36_25_cudaMergeSort_carolk402.log
Mon Sep 12 21:36:33 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_36_33_cudaMergeSort_carolk402.log
Mon Sep 12 21:36:37 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 1 , 1 , 2.792403 , 0 , 0 , 1 , 0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_36_37_cudaMergeSort_carolk402.log
Mon Sep 12 21:36:45 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_36_45_cudaMergeSort_carolk402.log
Mon Sep 12 21:36:48 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_36_48_cudaMergeSort_carolk402.log
Mon Sep 12 21:36:52 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.791341 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_36_52_cudaMergeSort_carolk402.log
Mon Sep 12 21:36:56 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_36_56_cudaMergeSort_carolk402.log
Mon Sep 12 21:36:59 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_36_59_cudaMergeSort_carolk402.log
Mon Sep 12 21:37:02 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_37_02_cudaMergeSort_carolk402.log
Mon Sep 12 21:37:05 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 2.791649 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_37_05_cudaMergeSort_carolk402.log
Mon Sep 12 21:37:09 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_37_09_cudaMergeSort_carolk402.log
Mon Sep 12 21:37:12 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_37_12_cudaMergeSort_carolk402.log
Mon Sep 12 21:37:16 2016 , carolk402 , cudaMergeSort , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_12_21_37_16_cudaMergeSort_carolk402.log
