log_file,has_sdc,inj_kname,inj_kcount,inj_igid,inj_fault_model,inj_inst_id,inj_destination_id,inj_bit_location,finished
2016_09_05_16_06_32_cudaLud_carolk402.log, 0, _Z13lud_perimeterPdii, 37, rf, 0, 4978942, 7.88275429347, 0.241519455823, 0
2016_09_05_16_06_44_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 90, rf, 0, 3874537, 4.11344861941, 0.0180557056265, 1
2016_09_05_16_07_01_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 14, rf, 0, 129671689, 3.31766045702, 0.935910449503, 0
2016_09_05_16_07_08_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 12, rf, 0, 56352933, 5.90809333714, 0.576743863287, 0
2016_09_05_16_07_14_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 28, rf, 0, 216297027, 20.0902632524, 0.933929120056, 1
2016_09_05_16_07_31_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 21, rf, 0, 88346780, 1.4955994349, 0.402995320106, 1
2016_09_05_16_07_49_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 9, rf, 0, 173195515, 4.98291605004, 0.368010376378, 0
2016_09_05_16_07_55_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 83, rf, 0, 8417459, 19.6388575336, 0.707404615469, 0
2016_09_05_16_08_11_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 47, rf, 0, 128136973, 17.7766666079, 0.043617455038, 1
2016_09_05_16_08_29_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 20, rf, 0, 226133821, 5.79997013773, 0.302507753335, 1
2016_09_05_16_08_47_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 74, rf, 0, 39536383, 9.08574826068, 0.881715304149, 0
2016_09_05_16_09_03_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 15, rf, 0, 164691846, 14.6958901187, 0.334238562502, 0
2016_09_05_16_09_10_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 1, rf, 0, 357102376, 19.4081723132, 0.1153927633, 0
2016_09_05_16_09_13_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 26, rf, 0, 64178951, 12.5927519897, 0.432179402385, 0
2016_09_05_16_09_22_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 3, rf, 0, 258465048, 11.5451471267, 0.649942952036, 0
2016_09_05_16_09_26_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 87, rf, 0, 29567040, 10.1965094564, 0.957564264913, 0
2016_09_05_16_09_43_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 12, rf, 0, 111639319, 18.3270859835, 0.323357444059, 0
2016_09_05_16_09_49_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 56, rf, 0, 98134737, 7.98702824214, 0.0664265771759, 0
2016_09_05_16_10_04_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 1, rf, 0, 54273152, 9.41868339139, 0.260812026425, 1
2016_09_05_16_10_21_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 5, rf, 0, 209467290, 18.4241304154, 0.470908605698, 0
2016_09_05_16_10_25_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 52, rf, 0, 93150316, 16.0844875285, 0.0668528464136, 1
2016_09_05_16_10_43_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 26, rf, 0, 26755813, 6.21632943083, 0.47405193902, 0
2016_09_05_16_10_53_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 52, rf, 0, 66096177, 11.9653958981, 0.40246385702, 1
2016_09_05_16_11_10_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 0, rf, 0, 274520222, 10.965174974, 0.839888706951, 0
2016_09_05_16_11_13_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 67, rf, 0, 20113544, 4.39776528382, 0.812749690001, 0
2016_09_05_16_11_28_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 45, rf, 0, 28668623, 14.2111358593, 0.0583537898091, 0
2016_09_05_16_11_41_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 41, rf, 0, 66642550, 3.32626201485, 0.113653512212, 1
2016_09_05_16_11_59_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 16, rf, 0, 152316514, 6.06156844359, 0.064480787485, 1
2016_09_05_16_12_17_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 51, rf, 0, 8541075, 4.71192828076, 0.716786731626, 0
2016_09_05_16_12_31_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 26, rf, 0, 211321294, 5.72364363158, 0.0331706607465, 0
2016_09_05_16_12_41_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 25, rf, 0, 109171744, 20.8852572353, 0.264963441425, 1
2016_09_05_16_12_59_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 20, rf, 0, 177333234, 3.76025830664, 0.141573760466, 0
2016_09_05_16_13_07_cudaLud_carolk402.log, 0, _Z13lud_perimeterPdii, 29, rf, 0, 3491273, 28.1421059708, 0.0945905726986, 0
2016_09_05_16_13_17_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 55, rf, 0, 70308486, 7.98368148643, 0.814155126399, 1
2016_09_05_16_13_35_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 9, rf, 0, 240377367, 16.459588537, 0.417509030751, 1
2016_09_05_16_13_53_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 15, rf, 0, 93931471, 7.46058053228, 0.217414483228, 0
2016_09_05_16_14_00_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 50, rf, 0, 46329530, 18.4069965903, 0.763084808647, 0
2016_09_05_16_14_14_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 82, rf, 0, 33721946, 0.670058065716, 0.121475422553, 0
2016_09_05_16_14_31_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 32, rf, 0, 42545201, 19.9878388272, 0.978986707434, 0
2016_09_05_16_14_41_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 26, rf, 0, 175492566, 2.38996271165, 0.558314353633, 0
2016_09_05_16_14_52_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 57, rf, 0, 29829600, 17.811301454, 0.761381155885, 0
2016_09_05_16_15_06_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 48, rf, 0, 17928316, 0.408171187224, 0.592041928038, 1
2016_09_05_16_15_24_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 2, rf, 0, 346640878, 11.7876721533, 0.689890853481, 0
2016_09_05_16_15_27_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 77, rf, 0, 6138000, 9.02180061198, 0.426699715845, 0
2016_09_05_16_15_43_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 34, rf, 0, 195033054, 16.4247532637, 0.74375463963, 0
2016_09_05_16_15_54_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 44, rf, 0, 55171261, 18.057938106, 0.365742342816, 0
2016_09_05_16_16_08_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 51, rf, 0, 72769767, 18.7844508173, 0.769303119763, 0
2016_09_05_16_16_22_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 9, rf, 0, 159855558, 0.0679336310241, 0.519765045025, 1
2016_09_05_16_16_40_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 11, rf, 0, 28208671, 19.1092018977, 0.0135875200281, 0
2016_09_05_16_16_45_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 29, rf, 0, 209251872, 18.7920034685, 0.127075618341, 0
2016_09_05_16_16_56_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 15, rf, 0, 182797996, 20.3905024779, 0.626299648845, 0
2016_09_05_16_17_03_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 1, rf, 0, 176888051, 3.17018374994, 0.0674476647497, 1
2016_09_05_16_17_21_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 47, rf, 0, 15481656, 0.510239394309, 0.612701039993, 1
2016_09_05_16_17_38_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 26, rf, 0, 109566663, 7.36714053572, 0.712693802106, 0
